action_id,class_id,action_type,action_detail_1,action_detail_2,action_detail_3,action_value_1,action_value_2,action_value_3,action_value_4,action_value_5,action_value_6,action_value_7,target_assignment,target_area,target_range,target_type,target_number,target_count,description,level_up_disp
305504302,1,3,3,0,0,300.0,0.0,800.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"擊退",""
305504401,1,17,3,0,0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"觸發效果",""
305504402,1,8,2,0,0,1.32,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"加速",""
305504403,1,10,30,1,0,2.0,15.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"魔法攻擊增益",""
305504404,1,22,1,30550602,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"行動模式變更",""
305504501,1,1,2,0,0,70.0,20.0,1.5,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"對全體敵人造成大幅度魔法傷害",""
305504502,1,9,3,0,0,10.0,0.8,3.0,0.0,0.0,0.0,0.0,1,3,3000,1,0,99,"對全體施加詛咒",""
305504601,1,15,2,610030311,1,0.0,1.0,1.0,0.0,1.0,0.0,300.0,2,1,-1,7,0,1,"召喚怪物",""
305504602,1,3,3,0,0,300.0,0.0,800.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"擊退",""
305504701,1,15,2,610030321,1,0.0,2.0,1.0,0.0,1.0,0.0,300.0,2,1,-1,7,0,1,"召喚怪物",""
305504702,1,3,3,0,0,300.0,0.0,800.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"擊退",""
305504801,1,15,2,610030331,1,0.0,3.0,1.0,0.0,1.0,0.0,100.0,2,1,-1,7,0,1,"召喚怪物",""
305504802,1,3,3,0,0,300.0,0.0,800.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"擊退",""
305504901,1,17,3,0,0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"觸發效果",""
305504902,1,8,2,0,0,1.15,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"加速",""
305504903,1,10,30,1,0,2.0,13.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"魔法攻擊增益",""
305504904,1,22,1,30550702,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"行動模式變更",""
305600101,1,1,2,0,0,30.0,30.0,2.4,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"",""
305600102,1,10,41,1,0,2.0,40.0,0.0,12.0,0.0,0.0,0.0,1,3,2160,3,0,99,"",""
305600201,1,1,2,0,0,10.0,10.0,0.81,0.0,0.0,0.0,0.0,1,1,2160,2,0,1,"",""
305600202,1,1,2,0,0,10.0,10.0,0.81,0.0,0.0,0.0,0.0,1,1,2160,2,0,1,"",""
305600203,1,1,2,0,0,10.0,10.0,0.81,0.0,0.0,0.0,0.0,1,1,2160,2,0,1,"",""
305600204,1,1,2,0,0,10.0,10.0,0.81,0.0,0.0,0.0,0.0,1,1,2160,2,0,1,"",""
305600205,1,1,2,0,0,10.0,10.0,0.81,0.0,0.0,0.0,0.0,1,1,2160,2,0,1,"",""
305600206,1,1,2,0,0,10.0,10.0,0.81,0.0,0.0,0.0,0.0,1,1,2160,2,0,1,"",""
305600301,1,1,2,0,0,4.5,4.5,0.36,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"",""
305600302,1,1,2,0,0,20.0,20.0,1.6,0.0,0.0,0.0,0.0,1,1,2160,4,2,1,"",""
305600303,1,8,5,0,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1,1,2160,4,2,1,"",""
305600401,1,17,3,0,0,100.0,0.0,80.0,0.0,0.0,0.0,0.0,0,0,0,7,0,1,"",""
305600402,1,22,1,30560002,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
305600403,1,10,30,1,0,2.0,30.0,0.0,90.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
305700101,1,1,1,0,0,28.0,28.0,1.0,0.029,0.0,0.0,0.0,1,1,2160,3,0,1,"",""
305700102,1,10,10,1,0,2.0,40.0,0.0,15.0,0.0,0.0,0.0,2,2,0,7,0,1,"物理攻擊增益",""
305700103,1,10,20,1,0,2.0,5.0,0.0,15.0,0.0,0.0,0.0,2,2,0,7,0,1,"物理防禦增益",""
305700201,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
305700202,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
305701101,1,1,1,0,0,28.0,28.0,1.0,0.029,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
305701102,1,10,10,1,0,2.0,40.0,0.0,15.0,0.0,0.0,0.0,2,2,0,7,0,1,"物理攻擊增益",""
305701103,1,10,20,1,0,2.0,5.0,0.0,15.0,0.0,0.0,0.0,2,2,0,7,0,1,"物理防禦增益",""
305702101,1,1,1,0,0,28.0,28.0,1.0,0.029,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
305702102,1,10,10,1,0,2.0,30.0,0.0,15.0,0.0,0.0,0.0,2,2,0,7,0,1,"物理攻擊增益",""
305702103,1,10,20,1,0,2.0,5.0,0.0,15.0,0.0,0.0,0.0,2,2,0,7,0,1,"物理防禦增益",""
305702104,1,8,7,0,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1,3,0,3,0,1,"",""
305702201,1,1,1,0,0,1.0,13.5,0.15,0.01,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
305702301,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
305702302,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
305800101,1,1,2,0,0,25.0,160.0,1.4,0.0,0.0,0.0,0.0,1,1,1500,3,0,99,"",""
305800201,1,7,3,0,2,850.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2160,11,0,1,"",""
305800202,1,38,41,1,0,10.0,0.4,10.0,0.0,270.0,0.0,0.0,1,1,2160,11,0,99,"使領域中敵人的魔法防禦力下降",""
305800203,1,36,4,2,0,8.0,4.0,0.0,0.0,10.5,0.0,270.0,1,3,2160,11,0,99,"對領域中敵人造成持續魔法傷害",""
305800301,1,1,2,0,0,1.0,60.0,0.0,0.06,0.0,0.0,0.0,1,1,3000,3,1,1,"對第 2 名敵人造成魔法傷害",""
305800302,1,1,2,0,0,1.0,30.0,0.0,0.019,0.0,0.0,0.0,1,1,3000,3,2,1,"對第 3 名敵人造成魔法傷害",""
305801101,1,1,2,0,0,25.0,23.0,1.4,0.0,0.0,0.0,0.0,1,1,1500,3,0,99,"",""
305801201,1,7,3,0,2,850.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2160,11,0,1,"",""
305801202,1,38,41,1,0,10.0,0.4,10.0,0.0,270.0,0.0,0.0,1,1,2160,11,0,99,"使領域中敵人的魔法防禦力下降",""
305801203,1,36,4,2,0,80.0,4.0,0.0,0.0,10.5,0.0,270.0,1,3,2160,11,0,99,"對領域中敵人造成持續魔法傷害",""
305801204,1,38,11,1,0,10.0,0.4,10.0,0.0,270.0,0.0,0.0,1,1,2160,11,0,99,"使域中敵人的物理攻擊力下降",""
305801301,1,1,2,0,0,25.0,23.0,1.4,0.0,0.0,0.0,0.0,1,1,3000,3,1,2,"對第 2 名及第 3 名敵人造成魔法傷害",""
305801401,1,17,3,0,0,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0,0,0,7,0,1,"",""
305801402,1,22,1,30580102,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
305801403,1,10,30,1,0,2.0,15.0,0.0,90.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
305801404,1,10,80,1,0,1.0,15.0,0.0,90.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
305801501,1,1,2,0,0,6.0,6.0,1.4,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"對第 1 名敵人造成魔法傷害",""
305900101,1,23,300,0,305900102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2160,3,0,99,"鎖定並非為誘惑狀態的敵人",""
305900102,1,1,1,0,0,100.0,15.0,2.5,0.0,0.0,0.0,0.0,1,1,2160,1,0,99,"使全體對象受到物理傷害",""
305900201,1,1,2,0,0,20.0,4.0,0.9,0.0,0.0,0.0,0.0,1,1,2160,3,0,2,"對 2 名敵人造成小幅度的魔法傷害",""
305900202,1,11,0,0,0,8.5,0.0,100.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,2,"使 2 名敵人被誘惑",""
305900203,1,10,10,1,0,1.0,50.0,80.0,7.5,0.0,0.0,0.0,1,1,2160,3,0,2,"使 2 名敵人的物理攻擊大幅度上升",""
305900204,1,10,30,1,0,1.0,50.0,60.0,7.5,0.0,0.0,0.0,1,1,2160,3,0,2,"使 2 名敵人的魔法攻擊大幅度上升",""
305900301,1,1,1,0,0,1.0,13.5,0.15,0.0004,0.0,0.0,0.0,1,1,3000,3,0,1,"普通攻擊",""
305900401,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"觸發",""
305900402,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"傷害上限",""
305901101,1,23,300,0,305901102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2160,3,0,99,"鎖定並非為誘惑狀態的敵人",""
305901102,1,1,1,0,0,100.0,15.0,2.5,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"使全體對象受到物理傷害",""
305901103,1,11,0,0,0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"強制誘惑全體敵人",""
305901201,1,1,2,0,0,20.0,4.0,0.9,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"對 2 名敵人造成小幅度的魔法傷害",""
305901202,1,11,0,0,0,8.5,0.0,100.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,2,"使 2 名敵人被誘惑",""
305901203,1,10,10,1,0,1.0,50.0,80.0,7.5,0.0,0.0,0.0,1,1,3000,3,0,2,"使 2 名敵人的物理攻擊大幅度上升",""
305901204,1,10,30,1,0,1.0,50.0,60.0,7.5,0.0,0.0,0.0,1,1,3000,3,0,2,"使 2 名敵人的魔法攻擊大幅度上升",""
305901301,1,1,1,0,0,1.0,13.5,0.15,0.0004,0.0,0.0,0.0,1,1,3000,3,0,1,"普通攻擊",""
305901401,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"觸發",""
305901402,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"傷害上限",""
306000101,1,46,1,1,0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"全體比例UB",""
306000201,1,47,2,900,1500,800.0,150.0,1.1,0.0,1.5,2.0,10000.0,1,1,3000,3,0,3,"範圍傷害",""
306000202,1,10,11,1,0,2.0,30.0,0.0,9.0,0.0,0.0,2.0,1,1,3000,3,0,3,"減益",""
306000301,1,15,2,610010604,1,0.0,0.0,0.0,0.0,1.0,850.0,850.0,2,1,0,7,0,1,"召喚定時炸彈",""
306000401,1,17,3,0,0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"awake觸發",""
306000402,1,8,2,0,0,1.42,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"加速",""
306000403,1,10,10,1,0,2.0,25.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"物攻上升",""
306000404,1,22,1,30600202,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"行動模式變動",""
306000501,1,17,2,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"恢復觸發",""
306000502,1,4,1,0,0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,2,3,0,3,0,99,"對自身治療",""
306000503,1,4,1,0,0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"對夥伴全體治療",""
306000601,1,21,1,0,0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"無敵",""
306000701,1,17,3,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"awake觸發(SP3)",""
306000702,1,8,2,0,0,1.42,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"急速(SP3)",""
306000703,1,10,10,1,0,2.0,25.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"物攻上升(SP3)",""
306000704,1,22,1,30600602,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"行動模式變動(SP3)",""
306000801,1,7,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
306000901,1,47,2,900,1500,400.0,35.0,1.1,0.0,1.5,2.0,10000.0,1,1,1500,3,0,99,"造成傷害",""
306000902,1,3,3,0,0,700.0,0.0,3000.0,0.0,0.0,0.0,1.0,1,1,1500,3,0,99,"造成擊退",""
306007101,1,46,1,1,0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"全體比例UB",""
306007201,1,47,2,900,1500,0.0,0.0,1.5,0.0,1.0,1.0,50000.0,1,1,3000,3,0,3,"範圍傷害",""
306007202,1,10,11,1,0,2.0,30.0,0.0,9.0,0.0,0.0,2.0,1,1,3000,3,0,3,"減益",""
306007301,1,15,2,610032604,1,0.0,0.0,0.0,0.0,1.0,850.0,850.0,2,1,0,7,0,1,"召喚定時炸彈",""
306007401,1,17,3,0,0,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"awake觸發",""
306007402,1,8,2,0,0,1.42,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"加速",""
306007403,1,10,30,1,0,2.0,20.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"物攻上升",""
306007404,1,22,1,30601002,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,1,0,1,"行動模式變動",""
306007501,1,15,2,610032605,1,0.0,0.0,0.0,0.0,1.0,850.0,850.0,2,1,0,7,0,1,"召喚定時炸彈",""
306100101,1,1,1,0,0,8.0,8.0,0.65,0.0,0.0,0.0,0.0,1,1,3000,3,0,3,"對前衛三名造成物理攻擊",""
306100102,1,8,3,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,0,"使目標麻痺",""
306100201,1,1,1,0,0,8.0,8.0,0.2,0.0,0.0,0.0,0.0,1,1,-1,3,0,99,"全體物理攻擊",""
306100202,1,8,1,0,0,0.5,0.0,6.0,0.0,0.0,0.0,0.0,1,1,-1,1,0,0,"使目標緩速",""
306100203,1,9,1,0,0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,1,1,300,3,0,99,"對最前衛造成範圍中毒",""
306100204,1,9,1,0,0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,1,1,300,3,0,99,"對最前衛造成範圍中毒",""
306101101,1,1,1,0,0,8.0,8.0,0.45,0.001,0.0,0.0,0.0,1,1,3000,3,0,3,"",""
306101102,1,8,3,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,0,"",""
306101201,1,1,1,0,0,8.0,8.0,0.2,0.0,0.0,0.0,0.0,1,1,-1,3,0,99,"",""
306101202,1,8,1,0,0,0.75,0.0,6.0,0.0,0.0,0.0,0.0,1,1,-1,1,0,0,"",""
306101203,1,9,1,0,0,3.0,7.5,6.0,0.0,0.0,0.0,0.0,1,1,500,3,0,99,"",""
306101204,1,9,1,0,0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,1,1,300,3,0,99,"",""
306101301,1,1,1,0,0,1.0,13.5,0.15,0.0004,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
306101401,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
306101402,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
306102101,1,1,1,0,0,8.0,8.0,0.45,0.001,0.0,0.0,0.0,1,1,3000,3,0,3,"",""
306102102,1,8,3,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,0,"",""
306102201,1,92,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,-1,3,0,99,"",""
306102202,1,1,1,0,0,8.0,8.0,0.2,0.0,0.0,0.0,0.0,1,1,-1,3,0,99,"",""
306102203,1,8,1,0,0,0.75,0.0,6.0,0.0,0.0,0.0,0.0,1,1,-1,1,0,99,"",""
306102204,1,92,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,700,3,0,99,"",""
306102205,1,9,1,0,0,3.0,7.5,8.0,0.0,0.0,0.0,0.0,1,1,700,3,0,0,"",""
306102301,1,1,1,0,0,1.0,13.5,0.15,0.0004,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
306102401,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
306102402,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
306200101,1,1,2,0,0,8.0,12.0,0.5,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"全體物理攻擊",""
306200102,1,15,2,101201401,1,0.0,0.0,1.0,0.0,1.0,1.0,250.0,2,1,-1,7,0,1,"召喚小狸貓",""
306200103,1,15,2,101201401,1,0.0,0.0,-1.0,0.0,1.0,1.0,400.0,2,1,-1,7,0,1,"召喚小狸貓",""
306200201,1,1,2,0,0,8.0,8.0,0.24,0.0,0.0,0.0,0.0,1,1,1500,3,0,99,"範圍魔法攻擊",""
306200202,1,3,3,0,0,50.0,0.0,1500.0,0.0,0.0,0.0,2.0,1,3,1500,1,0,0,"擊退",""
306200203,1,23,940,306200204,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,1500,1,0,0,"對象被指定的條件_剩餘 HP 在 50% 以下時",""
306200204,1,8,3,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,1,1500,1,0,0,"對象條件持續受到_麻痺",""
306200205,1,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1500,18,0,99,"小狸貓消滅",""
306201101,1,1,2,0,0,1.0,1.0,0.5,0.014,0.0,0.0,0.0,1,1,3000,3,0,99,"全體物理攻擊",""
306201102,1,15,2,401032206,1,0.0,0.0,1.0,0.0,1.0,1.0,250.0,2,1,-1,7,0,1,"召喚小狸貓",""
306201103,1,15,2,401032206,1,0.0,0.0,-1.0,0.0,1.0,1.0,400.0,2,1,-1,7,0,1,"召喚小狸貓",""
306201201,1,1,2,0,0,1.0,1.0,0.3,0.008,0.0,0.0,0.0,1,1,1500,3,0,99,"範圍魔法攻擊",""
306201202,1,3,3,0,0,50.0,0.0,1500.0,0.0,0.0,0.0,2.0,1,3,1500,1,0,0,"擊退",""
306201203,1,23,950,306201204,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,1500,1,0,0,"對象被指定的條件_剩餘 HP 在 50% 以下時",""
306201204,1,8,3,0,0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,1,1,1500,1,0,0,"對象條件持續受到_麻痺",""
306201205,1,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1500,18,0,99,"小狸貓消滅",""
306201301,1,1,1,0,0,1.0,1.0,0.5,0.025,0.0,0.0,0.0,1,1,3000,3,0,1,"物理攻擊",""
306202101,1,1,2,0,0,1.0,1.0,0.5,0.014,0.0,0.0,0.0,1,1,3000,3,0,99,"全體物理攻擊",""
306202102,1,15,2,401042206,1,0.0,0.0,1.0,0.0,1.0,1.0,250.0,2,1,-1,7,0,1,"召喚小狸貓",""
306202103,1,15,2,401042206,1,0.0,0.0,-1.0,0.0,1.0,1.0,400.0,2,1,-1,7,0,1,"召喚小狸貓",""
306202201,1,1,2,0,0,1.0,1.0,0.3,0.008,0.0,0.0,0.0,1,1,1500,3,0,99,"範圍魔法攻擊",""
306202202,1,3,3,0,0,50.0,0.0,1500.0,0.0,0.0,0.0,2.0,1,3,1500,1,0,0,"擊退",""
306202203,1,23,950,306202204,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,1500,1,0,0,"對象被指定的條件_剩餘 HP 在 50% 以下時",""
306202204,1,8,3,0,0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,1,1,1500,1,0,0,"對象條件持續受到_麻痺",""
306202205,1,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1500,18,0,99,"小狸貓消滅",""
306202301,1,1,1,0,0,1.0,1.0,0.5,0.055,0.0,0.0,0.0,1,1,3000,3,0,1,"物理攻擊",""
306203101,1,1,2,0,0,1.0,1.0,0.5,0.014,0.0,0.0,0.0,1,1,3000,3,0,99,"全體物理攻擊",""
306203102,1,15,2,401046206,1,0.0,0.0,1.0,0.0,1.0,1.0,250.0,2,1,-1,7,0,1,"召喚小狸貓",""
306203103,1,15,2,401046206,1,0.0,0.0,-1.0,0.0,1.0,1.0,400.0,2,1,-1,7,0,1,"召喚小狸貓",""
306203201,1,1,2,0,0,1.0,1.0,0.3,0.008,0.0,0.0,0.0,1,1,1500,3,0,99,"範圍魔法攻擊",""
306203202,1,3,3,0,0,50.0,0.0,1500.0,0.0,0.0,0.0,2.0,1,3,1500,1,0,0,"擊退",""
306203203,1,23,950,306203204,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,1500,1,0,0,"對象被指定的條件_剩餘 HP 在 50% 以下時",""
306203204,1,8,3,0,0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,1,1,1500,1,0,0,"對象條件持續受到_麻痺",""
306203205,1,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1500,18,0,99,"小狸貓消滅",""
306203301,1,1,1,0,0,1.0,1.0,0.5,0.025,0.0,0.0,0.0,1,1,3000,3,0,1,"物理攻擊",""
306204101,1,1,2,0,0,1.0,1.0,0.5,0.014,0.0,0.0,0.0,1,1,3000,3,0,99,"全體物理攻擊",""
306204102,1,15,2,401046206,1,0.0,0.0,1.0,0.0,1.0,1.0,250.0,2,1,-1,7,0,1,"召喚小狸貓",""
306204103,1,15,2,401046206,1,0.0,0.0,-1.0,0.0,1.0,1.0,400.0,2,1,-1,7,0,1,"召喚小狸貓",""
306204201,1,1,2,0,0,1.0,1.0,0.3,0.008,0.0,0.0,0.0,1,1,1500,3,0,99,"範圍魔法攻擊",""
306204202,1,3,3,0,0,50.0,0.0,1500.0,0.0,0.0,0.0,2.0,1,3,1500,1,0,0,"擊退",""
306204203,1,23,950,306204204,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,1500,1,0,0,"對象被指定的條件_剩餘 HP 在 50% 以下時",""
306204204,1,8,3,0,0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,1,1,1500,1,0,0,"對象條件持續受到_麻痺",""
306204205,1,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,1500,18,0,99,"小狸貓消滅",""
306204301,1,1,1,0,0,1.0,1.0,0.5,0.025,0.0,0.0,0.0,1,1,3000,3,0,1,"物理攻擊",""
306300101,1,3,1,0,0,6000.0,0.0,8000.0,8000.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
306300102,1,23,500,306300103,306300104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
306300103,1,1,1,0,0,54.0,54.0,3.24,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
306300104,1,1,1,0,0,30.0,30.0,1.8,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
306300201,1,1,1,0,0,20.0,20.0,0.81,0.0,0.0,0.0,0.0,1,2,580,3,0,99,"",""
306300301,1,1,2,0,0,15.0,15.0,0.81,0.0,0.0,0.0,0.0,1,2,300,3,0,99,"",""
306300302,1,9,2,0,0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,1,2,300,3,0,99,"",""
306300401,1,17,3,0,0,100.0,0.0,85.0,0.0,0.0,0.0,0.0,0,0,0,7,0,1,"",""
306300402,1,22,1,30630002,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
306300403,1,10,10,1,0,2.0,20.0,0.0,90.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
306300404,1,10,30,1,0,2.0,20.0,0.0,90.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
306301101,1,3,1,0,0,6000.0,0.0,8000.0,8000.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
306301102,1,23,500,306301103,306301104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
306301103,1,1,1,0,0,54.0,54.0,3.96,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
306301104,1,1,1,0,0,30.0,30.0,2.2,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
306301105,1,10,11,1,0,2.0,35.0,0.0,8.0,0.0,0.0,0.0,1,3,3000,20,0,99,"",""
306301201,1,1,1,0,0,20.0,20.0,0.81,0.0,0.0,0.0,0.0,1,2,580,3,0,99,"",""
306301301,1,1,2,0,0,15.0,15.0,0.81,0.0,0.0,0.0,0.0,1,2,300,3,0,99,"",""
306301302,1,9,2,0,0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,1,2,300,3,0,99,"",""
306301401,1,17,3,0,0,100.0,0.0,85.0,0.0,0.0,0.0,0.0,0,0,0,7,0,1,"",""
306301402,1,22,1,30630102,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
306301403,1,10,10,1,0,2.0,20.0,0.0,90.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
306301404,1,10,30,1,0,2.0,20.0,0.0,90.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
306400101,1,1,1,0,0,8.0,12.0,0.25,0.0,0.0,0.0,0.0,1,3,-1,3,0,99,"全體物理傷害",""
306400102,1,10,81,1,0,2.0,80.0,0.0,8.0,0.0,0.0,0.0,1,3,3000,1,0,99,"降低全體的 TP 上升",""
306400103,1,34,1,0,0,2.0,40.0,0.0,3.0,0.0,0.0,0.0,1,3,3000,1,0,99,"當每次進行攻擊後增加傷害",""
306400201,1,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,4,1,1,"鎖定從後方數來第二名對象",""
306400202,1,1,1,0,0,8.0,8.0,0.1,0.0,0.0,0.0,0.0,1,2,100,1,0,99,"對小範圍造成傷害",""
306400203,1,8,3,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1,2,100,1,0,99,"對小範圍造成麻痺",""
306500101,1,1,1,0,0,8.0,12.0,1.25,0.0,0.0,0.0,0.0,1,3,-1,3,0,99,"全體物理傷害",""
306500102,1,10,21,1,1,2.0,20.0,0.2,10.0,0.0,0.0,0.0,1,3,-1,1,0,99,"降低目標物防",""
306500103,1,10,41,1,1,2.0,20.0,0.2,10.0,0.0,0.0,0.0,1,3,-1,1,0,99,"降低目標魔防",""
306500104,1,10,10,1,1,2.0,0.0,0.075,90.0,0.0,0.0,0.0,2,3,-1,7,0,1,"提高自己的物攻",""
