skill_id,name,skill_type,skill_area_width,skill_cast_time,action_1,action_2,action_3,action_4,action_5,action_6,action_7,depend_action_1,depend_action_2,depend_action_3,depend_action_4,depend_action_5,depend_action_6,depend_action_7,description,icon_type
3042003,"",1,0,1.5,304200301,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3042004,"",1,0,0.0,304200401,304200402,304200403,0,0,0,0,0,304200401,304200401,0,0,0,0,sample,1001
3042011,"",1,0,0.0,304201101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3042012,"",1,0,1.5,304201201,304201202,0,0,0,0,0,0,304201201,0,0,0,0,0,sample,1001
3042013,"",1,0,1.5,304201301,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3042014,"",1,0,0.0,304201401,304201402,304201403,0,0,0,0,0,304201401,304201401,0,0,0,0,sample,1001
3043001,"",1,0,0.0,304300101,0,0,0,0,0,0,0,0,0,0,0,0,0,"天塔帕斯必殺技",1001
3043002,"",2,0,1.5,304300201,304300202,304300203,304300204,0,0,0,0,304300201,304300201,304300201,0,0,0,"天塔帕斯墨漿爆彈",1001
3043003,"",1,0,1.5,304300301,304300302,0,0,0,0,0,0,0,0,0,0,0,0,"天塔帕斯鱔魚１",1001
3043004,"",1,0,0.0,304300401,304300402,304300403,304300404,0,0,0,0,0,0,0,0,0,0,"天塔帕斯覺醒",1001
3043005,"",1,0,1.5,304300501,0,0,0,0,0,0,0,0,0,0,0,0,0,"天塔帕斯一般攻擊",1001
3043006,"",1,0,1.5,304300601,304300602,0,0,0,0,0,0,0,0,0,0,0,0,"天塔帕斯鱔魚２",1001
3043007,"",1,0,1.5,304300701,304300702,0,0,0,0,0,0,0,0,0,0,0,0,"天塔帕斯鱔魚３",1001
3043008,"",1,0,1.5,304300801,304300802,0,0,0,0,0,0,0,0,0,0,0,0,"天塔帕斯鱔魚４",1001
3043009,"",1,0,1.5,304300901,304300902,0,0,0,0,0,0,0,0,0,0,0,0,"天塔帕斯鱔魚５",1001
3044001,"",1,0,0.0,304400101,0,0,0,0,0,0,0,0,0,0,0,0,0,"島鯨必殺技",1001
3044002,"",2,0,1.5,304400201,304400202,304400203,0,0,0,0,0,0,0,0,0,0,0,"島鯨skill1",1001
3044003,"",1,0,6.0,304400301,304400302,0,0,0,0,0,0,304400301,0,0,0,0,0,"島鯨skill2",1001
3044004,"",1,0,0.0,304400401,304400402,304400403,304400404,0,0,0,0,0,0,0,0,0,0,"島鯨覺醒",1001
3045001,"",0,0,1.5,304500101,304500102,304500103,304500104,304500105,0,0,0,304500101,0,0,0,0,0,"忍者鍬形蟲skill0",1001
3045002,"",0,0,1.5,304500201,304500202,304500203,0,0,0,0,0,0,0,304500202,0,0,0,"忍者鍬形蟲skill1",1001
3046001,"",1,0,1.5,304600101,0,0,0,0,0,0,0,0,0,0,0,0,0,"雷雷skill0",1001
3046002,"",1,0,1.5,304600201,0,0,0,0,0,0,0,0,0,0,0,0,0,"雷雷技能1",1001
3046003,"",1,0,0.0,304600301,304600302,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
3046011,"",1,0,1.5,304601101,304601102,0,0,0,0,0,0,0,0,0,0,0,0,"雷雷skill0",1001
3046012,"",1,0,1.5,304601201,304601202,0,0,0,0,0,0,0,0,0,0,0,0,"雷雷技能1",1001
3046013,"",1,0,0.0,304601301,304601302,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
3046021,"",1,0,1.5,304602101,0,0,0,0,0,0,0,0,0,0,0,0,0,"雷雷skill0",1001
3046022,"",1,0,1.5,304602201,0,0,0,0,0,0,0,0,0,0,0,0,0,"雷雷技能1",1001
3047001,"",1,0,2.7,304700101,304700102,304700103,0,0,0,0,0,304700101,304700101,0,0,0,0,"亡靈鎧甲必殺技",1001
3047002,"",1,0,2.2,304700203,304700204,304700201,304700202,0,0,0,0,0,0,0,0,0,0,"亡靈鎧甲skill1",1001
3047003,"",1,0,3.5,304700301,0,0,0,0,0,0,0,304700301,0,0,0,0,0,"亡靈鎧甲skill2",1001
3047004,"",1,0,2.7,304700401,304700402,304700403,0,0,0,0,0,0,0,0,0,0,0,"亡靈鎧甲覺醒",1001
3047041,"",0,0,2.7,304704101,304704102,0,0,0,0,0,0,304704101,0,0,0,0,0,"塔亡靈鎧甲必殺技",1001
3047042,"",0,0,2.2,304704201,304704202,304704203,304704204,0,0,0,0,0,0,0,0,0,0,"塔亡靈鎧甲skill1",1001
3047043,"",0,0,3.5,304704301,304704302,0,0,0,0,0,0,0,0,0,0,0,0,"塔亡靈鎧甲skill2",1001
3047044,"",0,0,2.7,304704401,304704402,304704403,0,0,0,0,0,0,0,0,0,0,0,"塔亡靈鎧甲覺醒",1001
3047051,"",0,0,2.7,304705101,304705102,304705103,0,0,0,0,0,304705101,304705101,0,0,0,0,"亡靈鎧甲必殺技",1001
3047052,"",0,0,2.2,304705203,304705204,304705201,304705202,0,0,0,0,0,0,0,0,0,0,"亡靈鎧甲skill1",1001
3047053,"",0,0,3.5,304705301,0,0,0,0,0,0,0,304705301,0,0,0,0,0,"亡靈鎧甲skill2",1001
3047054,"",0,0,2.7,304705401,304705402,304705403,0,0,0,0,0,0,0,0,0,0,0,"亡靈鎧甲覺醒",1001
3048001,"",2,0,1.5,304800101,304800102,0,0,0,0,0,0,304800101,0,0,0,0,0,"亡魂支配者skill0",1001
3048002,"",2,0,1.5,304800201,304800202,304800203,0,0,0,0,0,0,0,0,0,0,0,"亡魂支配者skill1",1001
3048011,"",2,0,1.5,304801101,304801102,0,0,0,0,0,0,304801101,0,0,0,0,0,"亡魂支配者skill0",1001
3048012,"",2,0,1.5,304801201,304801202,304801203,0,0,0,0,0,0,0,0,0,0,0,"亡魂支配者skill1",1001
3049001,"",0,0,2.0,304900101,304900102,304900103,304900104,304900105,0,0,0,0,0,0,0,0,0,"科學怪人必殺技",1001
3049002,"",1,0,2.7,304900201,304900202,0,0,0,0,0,0,0,0,0,0,0,0,"科學怪人技能1",1001
3049003,"",1,0,2.5,304900301,0,0,0,0,0,0,0,0,0,0,0,0,0,"科學怪人技能2",1001
3049004,"",1,0,1.5,304900401,304900402,304900403,0,0,0,0,0,0,0,0,0,0,0,"科學怪人覺醒",1001
3049005,"",0,0,2.0,304900501,0,0,0,0,0,0,0,0,0,0,0,0,0,"科學怪人通常攻擊",1001
3050001,"",1,0,0.0,305000101,305000102,305000103,0,0,0,0,0,0,305000102,0,0,0,0,"布丁必殺技",1001
3050002,"",1,0,1.8,305000201,305000202,0,0,0,0,0,0,0,0,0,0,0,0,"布丁skill1",1001
3050003,"",1,0,2.7,305000301,305000302,305000303,305000304,0,0,0,0,0,305000302,305000303,0,0,0,"布丁skill2",1001
3050004,"",1,0,0.0,305000401,305000402,305000403,305000404,0,0,0,0,0,0,0,0,0,0,"布丁覺醒",1001
3050005,"",1,0,0.0,305000501,305000502,305000503,0,0,0,0,0,0,305000502,0,0,0,0,"傑克南瓜布丁必殺技",1001
3050006,"",1,0,1.8,305000601,305000602,0,0,0,0,0,0,0,0,0,0,0,0,"傑克南瓜布丁skill1",1001
3050007,"",1,0,2.7,305000701,305000702,305000703,305000704,0,0,0,0,0,305000702,305000703,0,0,0,"傑克南瓜布丁skill2",1001
3050008,"",1,0,0.0,305000801,305000802,305000803,305000804,0,0,0,0,0,0,0,0,0,0,"傑克南瓜布丁覺醒",1001
3051001,"",0,0,2.0,305100101,305100102,305100103,305100104,0,0,0,0,305100101,0,0,0,0,0,"超級拉龐必殺技",1001
3051002,"",0,0,2.0,305100201,305100202,0,0,0,0,0,0,0,0,0,0,0,0,"超級拉龐技能1",1001
3051003,"",0,0,0.0,305100301,305100302,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
3051021,"",0,0,2.0,305102101,305102102,305102103,305102104,0,0,0,0,0,0,0,0,0,0,"超級拉龐必殺技",1001
3051022,"",0,0,2.0,305102201,305102202,305102203,0,0,0,0,0,0,0,0,0,0,0,"超級拉龐技能1",1001
3051023,"",0,0,0.0,305102301,305102302,0,0,0,0,0,0,0,0,0,0,0,0,"獨角兔 普通攻擊",1001
3051024,"",0,0,0.0,305102401,305102402,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
3052001,"",1,0,0.0,305200101,305200102,0,0,0,0,0,0,0,0,0,0,0,0,"魔像必殺技",1001
3052002,"",1,0,1.8,305200201,305200202,0,0,0,0,0,0,0,0,0,0,0,0,"魔像技能1",1001
3052003,"",1,0,4.5,305200301,305200302,305200303,305200304,0,0,0,0,305200301,305200301,305200303,0,0,0,"魔像技能2",1001
3052004,"",1,0,0.0,305200401,305200402,305200403,305200404,0,0,0,0,0,0,0,0,0,0,"魔像覺醒",1001
3052041,"",0,0,0.0,305204101,305204102,305204103,0,0,0,0,0,0,0,0,0,0,0,"",1001
3052042,"",0,0,1.8,305204201,305204202,305204203,305204204,0,0,0,0,305204201,305204202,305204203,0,0,0,"",1001
3052043,"",0,0,4.5,305204301,305204302,305204303,305204304,0,0,0,0,305204301,305204302,305204302,0,0,0,"",1001
3052044,"",0,0,0.0,305204401,305204402,305204403,305204404,0,0,0,0,0,0,0,0,0,0,"",1001
3052051,"",1,0,0.0,305205101,305205102,0,0,0,0,0,0,0,0,0,0,0,0,"魔像必殺技",1001
3052052,"",1,0,1.8,305205201,305205202,0,0,0,0,0,0,0,0,0,0,0,0,"魔像技能1",1001
3052053,"",1,0,4.5,305205301,305205302,305205303,305205304,0,0,0,0,305205301,305205301,305205303,0,0,0,"魔像技能2",1001
3052054,"",1,0,0.0,305205401,305205402,305205403,305205404,0,0,0,0,0,0,0,0,0,0,"魔像覺醒",1001
3053001,"",0,0,0.0,305300101,305300102,0,0,0,0,0,0,0,0,0,0,0,0,"高等加爾格必殺技",1001
3053002,"",0,0,1.5,305300201,305300202,305300203,0,0,0,0,0,305300201,0,0,0,0,0,"高等加爾格技能1",1001
3053003,"",0,0,1.5,305300301,305300302,0,0,0,0,0,0,305300301,0,0,0,0,0,"高等加爾格技能2",1001
3053004,"",0,0,0.0,305300401,305300402,305300403,0,0,0,0,0,0,0,0,0,0,0,"高等加爾格覺醒",1001
3054001,"",1,0,0.0,305400101,305400102,305400103,0,0,0,0,0,305400101,0,0,0,0,0,"冰角龍必殺技",1001
3054002,"",1,0,3.0,305400201,305400202,305400203,305400204,305400205,0,0,0,305400201,0,0,0,0,0,"冰角龍技能1",1001
3055001,"",1,0,0.0,305500101,305500102,305500103,0,0,0,0,0,305500101,305500101,0,0,0,0,"霧奇必殺技",1001
3055002,"",1,0,1.5,305500201,305500202,0,0,0,0,0,0,0,0,0,0,0,0,"霧奇技能1",1001
3055003,"",1,0,1.5,305500301,305500302,0,0,0,0,0,0,0,0,0,0,0,0,"霧奇技能2",1001
3055004,"",1,0,0.0,305500401,305500402,305500403,305500404,0,0,0,0,0,0,0,0,0,0,"霧奇覺醒",1001
3055005,"",1,0,4.0,305500501,305500502,0,0,0,0,0,0,305500501,0,0,0,0,0,"霧奇技能3",1001
3055006,"",1,0,1.5,305500601,305500602,0,0,0,0,0,0,0,0,0,0,0,0,"霧奇技能4",1001
3055007,"",1,0,1.5,305500701,305500702,0,0,0,0,0,0,0,0,0,0,0,0,"霧奇技能5",1001
3055008,"",1,0,1.5,305500801,305500802,0,0,0,0,0,0,0,0,0,0,0,0,"霧奇技能6",1001
3055009,"",1,0,0.0,305500901,305500902,305500903,305500904,0,0,0,0,0,0,0,0,0,0,"霧奇覺醒",1001
3055041,"",1,0,0.0,305504101,305504102,305504103,0,0,0,0,0,305504101,305504101,0,0,0,0,"霧奇必殺技",1001
3055042,"",1,0,1.5,305504201,305504202,0,0,0,0,0,0,0,0,0,0,0,0,"霧奇技能1",1001
3055043,"",1,0,1.5,305504301,305504302,0,0,0,0,0,0,0,0,0,0,0,0,"霧奇技能2",1001
3055044,"",1,0,0.0,305504401,305504402,305504403,305504404,0,0,0,0,0,0,0,0,0,0,"霧奇覺醒",1001
3055045,"",1,0,4.0,305504501,305504502,0,0,0,0,0,0,305504501,0,0,0,0,0,"霧奇技能3",1001
3055046,"",1,0,1.5,305504601,305504602,0,0,0,0,0,0,0,0,0,0,0,0,"霧奇技能4",1001
3055047,"",1,0,1.5,305504701,305504702,0,0,0,0,0,0,0,0,0,0,0,0,"霧奇技能5",1001
3055048,"",1,0,1.5,305504801,305504802,0,0,0,0,0,0,0,0,0,0,0,0,"霧奇技能6",1001
3055049,"",1,0,0.0,305504901,305504902,305504903,305504904,0,0,0,0,0,0,0,0,0,0,"霧奇覺醒",1001
3056001,"",1,0,0.0,305600101,305600102,0,0,0,0,0,0,0,0,0,0,0,0,"邪惡領主UB",1001
3056002,"",1,0,1.8,305600201,305600202,305600203,305600204,305600205,305600206,0,0,0,0,0,0,0,0,"邪惡領主skill1",1001
3056003,"",1,0,2.0,305600301,305600302,305600303,0,0,0,0,0,0,0,0,0,0,0,"邪惡領主skill2",1001
3056004,"",1,0,0.0,305600401,305600402,305600403,0,0,0,0,0,0,0,0,0,0,0,"邪惡領主覺醒",1001
3057001,"",0,0,2.0,305700101,305700102,305700103,0,0,0,0,0,0,0,0,0,0,0,"哥布林王者UB",1001
3057002,"",0,0,2.0,305700201,305700202,0,0,0,0,0,0,0,0,0,0,0,0,"哥布林王者 傷害上限",1001
3057011,"",0,0,2.0,305701101,305701102,305701103,0,0,0,0,0,0,0,0,0,0,0,"哥布林王者UB",1001
3057021,"",0,0,2.0,305702101,305702102,305702103,305702104,0,0,0,0,0,0,305702101,0,0,0,"哥布林王者UB",1001
3057022,"",0,0,2.0,305702201,0,0,0,0,0,0,0,0,0,0,0,0,0,"哥布林王者 普通攻擊",1001
3057023,"",0,0,2.0,305702301,305702302,0,0,0,0,0,0,0,0,0,0,0,0,"哥布林王者 傷害上限",1001
3058001,"",1,0,2.0,305800101,0,0,0,0,0,0,0,0,0,0,0,0,0,"涅普堤利昂UB",1001
3058002,"",1,0,2.0,305800201,305800202,305800203,0,0,0,0,0,305800201,305800201,305800201,0,0,0,"涅普堤利昂Skill1",1001
3058003,"",1,0,3.5,305800301,305800302,0,0,0,0,0,0,0,0,0,0,0,0,"涅普堤利昂Skill2（替代於attack）",1001
3058011,"",1,0,2.0,305801101,0,0,0,0,0,0,0,0,0,0,0,0,0,"涅普堤利昂UB",1001
3058012,"",1,0,2.0,305801201,305801202,305801203,305801204,0,0,0,0,305801201,305801201,305801201,0,0,0,"涅普堤利昂Skill1",1001
3058013,"",1,0,2.0,305801301,0,0,0,0,0,0,0,0,0,0,0,0,0,"涅普堤利昂Skill2（替代於attack）",1001
3058014,"",1,0,2.0,305801401,305801402,305801403,305801404,0,0,0,0,0,0,0,0,0,0,"涅普堤利昂Skill2（替代於attack）",1001
3058015,"",1,0,2.0,305801501,0,0,0,0,0,0,0,0,0,0,0,0,0,"涅普堤利昂Skill2（替代於attack）",1001
3059001,"",1,0,2.2,305900101,305900102,0,0,0,0,0,0,305900101,0,0,0,0,0,"稜鏡夫人UB",1001
3059002,"",0,0,4.0,305900201,305900202,305900203,305900204,0,0,0,0,305900201,0,0,0,0,0,"稜鏡夫人Skill1",1001
3059003,"",0,0,2.2,305900301,0,0,0,0,0,0,0,0,0,0,0,0,0,"稜光夫人 普通攻擊",1001
3059004,"",0,0,0.0,305900401,305900402,0,0,0,0,0,0,0,0,0,0,0,0,"稜光夫人 傷害上限",1001
3059011,"",1,0,2.2,305901101,305901102,305901103,0,0,0,0,0,305901101,0,0,0,0,0,"稜鏡夫人UB",1001
3059012,"",0,0,4.0,305901201,305901202,305901203,305901204,0,0,0,0,305901201,0,0,0,0,0,"稜鏡夫人Skill1",1001
3059013,"",0,0,2.2,305901301,0,0,0,0,0,0,0,0,0,0,0,0,0,"稜光夫人 普通攻擊",1001
3059014,"",0,0,0.0,305901401,305901402,0,0,0,0,0,0,0,0,0,0,0,0,"稜光夫人 傷害上限",1001
3060001,"",0,0,0.0,306000101,0,0,0,0,0,0,0,0,0,0,0,0,0,"鏡餅",1001
3060002,"",0,0,2.2,306000201,306000202,0,0,0,0,0,0,0,0,0,0,0,0,"鏡餅",1001
3060003,"",0,0,4.2,306000301,0,0,0,0,0,0,0,0,0,0,0,0,0,"鏡餅",1001
3060004,"",0,0,0.0,306000401,306000402,306000403,306000404,0,0,0,0,0,0,0,0,0,0,"鏡餅",1001
3060005,"",0,0,0.0,306000501,306000502,306000503,0,0,0,0,0,0,0,0,0,0,0,"鏡餅",1001
3060006,"",0,0,0.0,306000601,0,0,0,0,0,0,0,0,0,0,0,0,0,"鏡餅",1001
3060007,"",0,0,0.0,306000701,306000702,306000703,306000704,0,0,0,0,0,0,0,0,0,0,"鏡餅",1001
3060008,"",0,0,90.0,306000801,0,0,0,0,0,0,0,0,0,0,0,0,0,"鏡餅無行動",1001
3060009,"",0,0,2.2,306000901,306000902,0,0,0,0,0,0,0,0,0,0,0,0,"鏡餅擊退",1001
3060071,"",0,0,0.0,306007101,0,0,0,0,0,0,0,0,0,0,0,0,0,"邪餅神鏡餅　必殺技",1001
3060072,"",0,0,2.2,306007201,306007202,0,0,0,0,0,0,0,0,0,0,0,0,"邪餅神鏡餅　skill1",1001
3060073,"",0,0,4.2,306007301,0,0,0,0,0,0,0,0,0,0,0,0,0,"邪餅神鏡餅　skill2",1001
3060074,"",0,0,0.0,306007401,306007402,306007403,306007404,0,0,0,0,0,0,0,0,0,0,"邪餅神鏡餅　skill3",1001
3060075,"",0,0,4.2,306007501,0,0,0,0,0,0,0,0,0,0,0,0,0,"邪餅神鏡餅　skill2",1001
3061001,"",0,0,2.0,306100101,306100102,0,0,0,0,0,0,306100101,0,0,0,0,0,"貪婪豺狼:必殺技",1001
3061002,"",0,0,2.0,306100201,306100202,306100203,0,0,0,0,0,306100201,0,0,0,0,0,"貪婪豺狼:skill",1001
3061011,"",0,0,2.0,306101101,306101102,0,0,0,0,0,0,306101101,0,0,0,0,0,"貪婪豺狼 UB",1001
3061012,"",0,0,2.0,306101201,306101202,306101203,0,0,0,0,0,306101201,0,0,0,0,0,"貪婪豺狼 Skill1",1001
3061013,"",0,0,2.0,306101301,0,0,0,0,0,0,0,0,0,0,0,0,0,"貪婪豺狼 普通攻擊",1001
3061014,"",0,0,3.0,306101401,306101402,0,0,0,0,0,0,0,0,0,0,0,0,"貪婪豺狼 傷害上限",1001
3061021,"",0,0,2.0,306102101,306102102,0,0,0,0,0,0,306102101,0,0,0,0,0,"貪婪豺狼 UB",1001
3061022,"",0,0,2.0,306102201,306102202,306102203,306102204,306102205,0,0,0,306102201,306102201,0,306102204,0,0,"貪婪豺狼 Skill1",1001
3061023,"",0,0,2.0,306101301,0,0,0,0,0,0,0,0,0,0,0,0,0,"貪婪豺狼 普通攻擊",1001
3061024,"",0,0,3.0,306101401,306101402,0,0,0,0,0,0,0,0,0,0,0,0,"貪婪豺狼 傷害上限",1001
3062001,"",0,0,2.0,306200101,306200102,306200103,0,0,0,0,0,0,0,0,0,0,0,"暹羅浣熊:必殺技",1001
3062002,"",0,0,2.0,306200201,306200202,306200203,306200204,306200205,0,0,0,306200201,306200201,306200203,0,0,0,"暹羅浣熊:skill",1001
3062011,"",0,0,2.0,306201101,306201102,306201103,0,0,0,0,0,0,0,0,0,0,0,"大王‧山狸:必殺技",1001
3062012,"",0,0,2.0,306201201,306201202,306201203,306201204,306201205,0,0,0,306201201,306201201,306201203,0,0,0,"大王‧山狸:skill1",1001
3062013,"",0,0,2.0,306201301,0,0,0,0,0,0,0,0,0,0,0,0,0,"大王‧山狸:普通攻擊",1001
3062021,"",0,0,2.0,306202101,306202102,306202103,0,0,0,0,0,0,0,0,0,0,0,"大王‧山狸:必殺技",1001
3062022,"",0,0,2.0,306202201,306202202,306202203,306202204,306202205,0,0,0,306202201,306202201,306202203,0,0,0,"大王‧山狸:skill1",1001
3062023,"",0,0,2.0,306202301,0,0,0,0,0,0,0,0,0,0,0,0,0,"大王‧山狸:普通攻擊",1001
3062031,"",0,0,2.0,306203101,306203102,306203103,0,0,0,0,0,0,0,0,0,0,0,"大王‧山狸:必殺技",1001
3062032,"",0,0,2.0,306203201,306203202,306203203,306203204,306203205,0,0,0,306203201,306203201,306203203,0,0,0,"大王‧山狸:skill1",1001
3062033,"",0,0,2.0,306203301,0,0,0,0,0,0,0,0,0,0,0,0,0,"大王‧山狸:普通攻擊",1001
3062041,"",0,0,2.0,306204101,306204102,306204103,0,0,0,0,0,0,0,0,0,0,0,"大王‧山狸:必殺技",1001
3062042,"",0,0,2.0,306204201,306204202,306204203,306204204,306204205,0,0,0,306204201,306204201,306204203,0,0,0,"大王‧山狸:skill1",1001
3062043,"",0,0,2.0,306204301,0,0,0,0,0,0,0,0,0,0,0,0,0,"大王‧山狸:普通攻擊",1001
3063001,"",0,0,0.0,306300101,306300102,306300103,306300104,0,0,0,0,0,306300102,306300102,0,0,0,"",1001
3063002,"",0,0,1.8,306300201,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
3063003,"",0,0,2.0,306300301,306300302,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
3063004,"",0,0,0.0,306300401,306300402,306300403,306300404,0,0,0,0,0,0,0,0,0,0,"",1001
3063011,"",0,0,0.0,306301101,306301102,306301103,306301104,306301105,0,0,0,0,306301102,306301102,0,0,0,"",1001
3063012,"",0,0,1.8,306301201,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
3063013,"",0,0,2.0,306301301,306301302,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
3063014,"",0,0,0.0,306301401,306301402,306301403,306301404,0,0,0,0,0,0,0,0,0,0,"",1001
3064001,"",0,0,0.0,306400101,306400102,306400103,0,0,0,0,0,306400101,306400101,0,0,0,0,"野蠻之爪:UB",1001
3064002,"",0,0,2.5,306400201,306400202,306400203,0,0,0,0,0,306400201,306400202,0,0,0,0,"野蠻之爪:Skill",1001
3065001,"",0,0,0.0,306500101,306500102,306500103,306500104,306500105,0,0,0,306500101,306500101,0,0,0,0,"放客半獸人:UB",1001
3065002,"",0,0,3.0,306500201,306500202,306500203,306500204,0,0,0,0,306500201,306500201,306500203,0,0,0,"放客半獸人:Skill",1001
3065003,"",0,0,0.0,306500301,0,0,0,0,0,0,0,0,0,0,0,0,0,"放客半獸人:Skill",1001
3066001,"",0,0,0.0,306600101,306600102,306600103,306600104,306600105,0,0,0,306600101,306600101,306600101,306600101,0,0,"山椒大白斑蝶:UB",1001
3066002,"",0,0,2.5,306600201,306600202,306600203,306600204,0,0,0,0,306600201,306600201,0,0,0,0,"山椒大白斑蝶:skill",1001
3067001,"",0,0,0.0,306700101,306700102,306700103,0,0,0,0,0,0,306700102,0,0,0,0,"醜陋可愛",1001
3067002,"",0,0,6.0,306700201,306700202,306700203,306700204,306700205,0,0,0,0,0,306700201,0,0,0,"醜陋可愛",1001
3067003,"",0,0,2.8,306700301,306700302,306700303,306700304,0,0,0,0,306700301,306700301,306700303,0,0,0,"醜陋可愛",1001
3067004,"",0,0,0.0,306700401,306700402,306700403,306700404,0,0,0,0,0,0,0,0,0,0,"醜陋可愛",1001
3067005,"",0,0,2.8,306700501,306700502,306700503,306700504,0,0,0,0,306700501,306700501,306700503,0,0,0,"醜陋可愛",1001
3067006,"",0,0,1.0,306700601,306700602,0,0,0,0,0,0,306700601,0,0,0,0,0,"醜陋可愛",1001
3067007,"",0,0,3.0,306700701,306700702,306700703,0,0,0,0,0,0,0,0,0,0,0,"醜陋可愛",1001
3067008,"",0,0,0.0,306700801,306700802,306700803,306700804,0,0,0,0,0,0,0,0,0,0,"醜陋可愛",1001
3067009,"",0,0,0.5,306700901,306700902,0,0,0,0,0,0,306700901,0,0,0,0,0,"醜陋可愛",1001
3067071,"",0,0,0.0,306707101,306707102,306707103,0,0,0,0,0,0,306707102,0,0,0,0,"醜陋可愛UB",1001
3067072,"",0,0,6.0,306707201,306707202,306707203,306707204,306707205,0,0,0,0,0,306707201,0,0,0,"醜陋可愛skill1",1001
3067073,"",0,0,2.8,306707301,306707302,306707303,306707304,0,0,0,0,306707301,306707301,306707303,0,0,0,"醜陋可愛skill2",1001
3067074,"",0,0,0.0,306707401,306707402,306707403,306707404,0,0,0,0,0,0,0,0,0,0,"醜陋可愛awake",1001
3068001,"",1,0,0.0,306800101,306800102,0,0,0,0,0,0,0,0,0,0,0,0,"哀嘆之女神",1001
3068002,"",1,0,1.8,306800201,306800202,0,0,0,0,0,0,0,0,0,0,0,0,"哀嘆之女神",1001
3068003,"",1,0,3.0,306800301,306800302,306800303,306800304,0,0,0,0,0,0,0,0,0,0,"哀嘆之女神",1001
3068004,"",1,0,0.0,306800401,306800402,306800403,306800404,0,0,0,0,0,0,0,0,0,0,"哀嘆之女神",1001
3068005,"",1,0,4.2,306800501,306800502,306800503,306800504,306800505,306800506,306800507,0,0,0,0,0,0,0,"哀嘆之女神",1001
3068006,"",1,0,0.1,306800601,306800602,306800603,0,0,0,0,0,0,0,0,0,0,0,"哀嘆之女神",1001
3068007,"",1,0,0.0,306800701,306800702,306800703,306800704,0,0,0,0,0,0,0,0,0,0,"哀嘆之女神",1001
3068008,"",1,0,1000.0,306800801,0,0,0,0,0,0,0,0,0,0,0,0,0,"哀嘆之女神",1001
3068071,"",1,0,0.0,306807101,306807102,0,0,0,0,0,0,0,0,0,0,0,0,"哀嘆之女神UB",1001
3068072,"",1,0,1.8,306807201,306807202,0,0,0,0,0,0,0,0,0,0,0,0,"哀嘆之女神skill1",1001
3068073,"",1,0,3.0,306807301,306807302,306807303,306807304,0,0,0,0,0,0,0,0,0,0,"哀嘆之女神skill2",1001
3068074,"",1,0,0.0,306807401,306807402,306807403,306807404,0,0,0,0,0,0,0,0,0,0,"哀嘆之女神awake",1001
3069001,"",1,0,2.0,306900101,306900102,306900103,306900104,0,0,0,0,0,0,0,0,0,0,"三重搖滾UB",1001
3069002,"",1,0,1.7,306900201,306900202,0,0,0,0,0,0,306900201,0,0,0,0,0,"三重岩Skill1(以一般攻擊使用)",1001
3069003,"",1,0,1.7,306900301,0,0,0,0,0,0,0,0,0,0,0,0,0,"三重岩Skill2",1001
3069011,"",1,0,2.0,306901101,306901102,306901103,306901104,0,0,0,0,0,0,0,0,0,0,"三重搖滾UB",1001
3069012,"",1,0,1.7,306901201,306901202,0,0,0,0,0,0,306901201,0,0,0,0,0,"三重岩Skill1(以一般攻擊使用)",1001
3069013,"",1,0,1.7,306901301,0,0,0,0,0,0,0,0,0,0,0,0,0,"三重岩Skill2",1001
3069014,"",1,0,3.0,306901401,306901402,306901403,0,0,0,0,0,0,0,0,0,0,0,"",1001
3069015,"",1,0,3.0,306901501,306901502,306901503,0,0,0,0,0,0,0,0,0,0,0,"",1001
3069016,"",1,0,3.0,306901601,306901602,306901603,0,0,0,0,0,0,0,0,0,0,0,"",1001
3069017,"",1,0,0.0,306901701,306901702,0,0,0,0,0,0,0,0,0,0,0,0,"三重岩 傷害上限",1001
3070001,"",1,0,2.0,307000101,0,0,0,0,0,0,0,0,0,0,0,0,0,"巨靈UB",1001
3070002,"",1,0,2.0,307000201,307000202,0,0,0,0,0,0,307000201,0,0,0,0,0,"巨靈Skill1",1001
3070003,"",1,0,2.0,307000301,307000302,307000303,307000304,307000305,0,0,0,0,0,0,0,0,0,"巨靈Skill2",1001
3070004,"",1,0,2.0,307000401,307000402,307000403,307000404,0,0,0,0,0,0,0,0,0,0,"巨靈覺醒",1001
3070005,"",1,0,2.0,307000501,307000502,307000503,307000504,0,0,0,0,0,0,0,0,0,0,"巨靈覺醒（SP）",1001
3070006,"",1,0,2.0,307000601,0,0,0,0,0,0,0,0,0,0,0,0,0,"巨靈通常攻擊",1001
3070043,"",1,0,2.0,307004301,307004302,307004303,307004304,307004305,0,0,0,0,0,0,0,0,0,"巨靈Skill2(SP2)",1001
